year,country,avg_temperature_°c,co2_emissions_tons_capita,sea_level_rise_mm,rainfall_mm,population,renewable_energy_,extreme_weather_events,forest_area_
2023,Mexico,0.785953177257525,0.5333333333333333,0.675,0.9855884707766212,0.6293863742202668,0.49888641425389757,0.0,0.42737896494156935
2014,France,0.7090301003344481,0.8410256410256409,0.0,0.8979183346677342,0.09811956690307841,0.06904231625835187,0.21428571428571427,0.2704507512520868
2021,Indonesia,0.4481605351170568,0.5794871794871795,0.475,0.6309047237790232,0.916658550167146,0.6837416481069042,0.0,0.3823038397328882
2023,Russia,0.8662207357859532,0.558974358974359,0.575,0.19135308246597274,0.7242825433436396,0.5011135857461025,0.9285714285714285,0.8363939899833055
2008,Argentina,0.5585284280936454,0.1076923076923077,0.30000000000000004,0.5412329863891113,0.7333999364994646,0.7639198218262806,0.14285714285714285,0.1469115191986644
2019,India,0.5418060200668896,0.1692307692307692,0.32499999999999996,0.355484387510008,0.9546008456298977,0.4832962138084633,0.5714285714285714,0.4557595993322203
2016,Japan,0.03344481605351168,0.9743589743589743,0.95,0.3694955964771818,0.19473472127223912,0.14699331848552338,0.9285714285714285,0.4908180300500834
2016,USA,0.9899665551839464,0.23076923076923075,0.8999999999999999,0.8682946357085668,0.7448392939625927,0.6481069042316259,0.9285714285714285,0.035058430717863104
2019,UK,0.12374581939799328,0.9794871794871794,0.8500000000000001,0.7610088070456364,0.8697046716118646,0.1714922048997773,0.2857142857142857,0.19365609348914858
2011,Russia,0.23076923076923078,0.5333333333333333,0.4,0.5640512409927942,0.6253347324903407,0.8730512249443206,0.7857142857142857,0.8263772954924875
2006,Mexico,0.05351170568561872,0.13333333333333333,0.025000000000000022,0.5448358686949559,0.9366710806118062,0.6124721603563474,0.2857142857142857,0.8297161936560934
2001,South Africa,0.6421404682274247,0.09743589743589742,0.07500000000000001,0.31064851881505207,0.4381965588441038,0.155902004454343,0.7142857142857142,0.2904841402337229
2002,Mexico,0.2240802675585284,0.21025641025641023,0.30000000000000004,0.9583666933546837,0.14294299010975367,0.9621380846325167,0.21428571428571427,0.8747913188647747
2016,Mexico,0.1806020066889632,0.923076923076923,0.025000000000000022,0.010808646917534026,0.6690692337770341,0.5167037861915368,0.14285714285714285,0.7712854757929882
2004,Australia,0.0903010033444816,0.41538461538461535,0.025000000000000022,0.013210568454763816,0.7348439990227846,0.07126948775055682,0.2857142857142857,0.41736227045075125
2016,Australia,0.10367892976588627,0.3948717948717948,0.925,0.5676541232986388,0.928501763737654,0.6258351893095769,1.0,0.7479131886477461
2023,China,0.5852842809364548,0.31282051282051276,0.7,0.23498799039231386,0.3953363680101489,0.25167037861915365,0.9285714285714285,0.9616026711185308
2016,Russia,0.6889632107023411,0.14871794871794872,0.30000000000000004,0.3610888710968775,0.43080889406704054,0.8040089086859689,0.7142857142857142,0.4574290484140233
2016,China,0.39799331103678925,0.4871794871794871,0.125,0.867894315452362,0.55496067620754,0.8173719376391981,0.21428571428571427,0.2370617696160267
2001,Russia,0.48160535117056846,0.12820512820512822,0.5,0.13530824659727783,0.7405611521958655,0.979955456570156,0.5,0.9415692821368948
2001,UK,0.6889632107023411,0.8358974358974359,0.0,0.06925540432345875,0.12932106639267518,0.5011135857461025,0.21428571428571427,0.6026711185308848
2021,France,0.01672240802675584,0.3692307692307692,0.95,0.7694155324259407,0.6724462384781944,0.4543429844097996,0.7142857142857142,0.10350584307178634
2022,USA,0.3244147157190635,0.3743589743589743,0.42500000000000004,0.6857485988791032,0.47151601076831534,0.7527839643652561,0.7857142857142857,0.5726210350584306
2004,Mexico,0.9765886287625419,0.47179487179487173,0.4,0.23819055244195356,0.8426508597145332,0.13140311804008908,0.5,0.4991652754590985
2000,UK,0.5819397993311036,0.44615384615384607,0.4,0.1797437950360288,0.7877936503055973,0.5456570155902005,0.3571428571428571,0.8547579298831385
2000,France,0.25418060200668896,0.9948717948717948,0.07500000000000001,0.222177742193755,0.2849326626324629,0.5456570155902005,1.0,0.5292153589315525
2018,Japan,0.5250836120401338,0.5435897435897435,0.65,0.46357085668534825,0.331647983923743,0.08685968819599109,0.9285714285714285,0.25375626043405675
2001,Germany,0.34448160535117056,0.08717948717948718,0.725,0.5424339471577262,0.4091198413471003,0.4164810690423163,0.7857142857142857,0.674457429048414
2020,Brazil,0.5351170568561873,0.6051282051282051,0.675,0.822658126501201,0.7457243145344687,0.8530066815144766,0.7142857142857142,0.5425709515859767
2011,Indonesia,0.1270903010033445,0.15384615384615385,0.15000000000000002,0.9527622097678141,0.7451869275066146,0.8552338530066815,0.2857142857142857,0.23205342237061766
2005,Argentina,0.1337792642140468,0.03076923076923077,0.575,0.4063250600480385,0.8972248972480585,0.09799554565701558,0.21428571428571427,0.5726210350584306
2022,Russia,0.14381270903010035,0.9692307692307691,0.575,0.9499599679743795,0.701913168038155,0.08908685968819598,0.21428571428571427,0.8213689482470784
2003,Japan,0.9431438127090302,0.7743589743589743,0.875,0.8250600480384307,0.17828494787914026,0.2605790645879733,0.7857142857142857,0.026711185308848057
2022,Germany,0.7357859531772575,0.9794871794871794,0.375,0.3350680544435548,0.7082488462012264,0.8752783964365256,0.21428571428571427,0.6310517529215358
2010,South Africa,0.16387959866220736,0.4769230769230769,0.375,0.6549239391513211,0.9226118893495455,0.1269487750556793,0.7142857142857142,0.348914858096828
2023,Canada,0.1906354515050167,0.5333333333333333,0.625,0.08967173738991194,0.8896742295246295,0.7193763919821826,0.8571428571428571,0.2921535893155259
2016,USA,0.7324414715719063,0.1692307692307692,0.625,0.7253803042433947,0.5160060638436696,0.1002227171492205,0.8571428571428571,0.39232053422370616
2005,Argentina,0.15719063545150497,0.24615384615384614,0.475,0.8642914331465172,0.5028214234609995,0.6213808463251671,0.5714285714285714,0.340567612687813
2023,China,0.2341137123745819,0.8410256410256409,0.44999999999999996,0.8082465972778223,0.3625558992610112,0.3541202672605791,0.21428571428571427,0.8313856427378964
2004,China,0.9665551839464882,0.3538461538461538,0.5,0.5804643714971978,0.17499859486653133,0.7884187082405345,0.7857142857142857,0.2737896494156928
2019,France,0.2575250836120401,0.8256410256410257,0.8500000000000001,0.8194555644515613,0.2548818876822464,0.23162583518930957,0.5714285714285714,0.7328881469115192
2001,Argentina,0.6622073578595318,0.7076923076923077,0.44999999999999996,0.9255404323458767,0.2361060598545935,0.6391982182628062,0.8571428571428571,0.09181969949916524
2005,Australia,0.983277591973244,0.1794871794871795,0.95,0.6056845476381104,0.5345557856474817,0.23385300668151449,0.6428571428571428,0.9515859766277126
2021,Germany,0.3745819397993311,0.5076923076923077,0.5,0.4923939151321056,0.4658323817106958,0.7126948775055679,0.3571428571428571,0.6210350584307178
2010,Canada,0.01672240802675584,0.6769230769230768,0.95,0.6581265012009607,0.04944560790387185,0.8730512249443206,0.6428571428571428,0.7061769616026711
2015,Japan,0.24414715719063546,0.23589743589743586,0.825,0.6941553242594075,0.2995799910837092,0.12472160356347438,0.8571428571428571,0.29716193656093487
2015,USA,0.8327759197324414,0.8307692307692307,0.35,0.121697357886309,0.5058929662056547,0.8663697104677061,0.42857142857142855,0.41068447412353926
2000,UK,0.8662207357859532,0.5435897435897435,0.875,0.8238590872698157,0.9094523459417542,0.5924276169265034,0.7857142857142857,0.2220367278797996
2008,Germany,0.7725752508361204,0.1641025641025641,0.09999999999999998,0.6893514811849479,0.2369287689633755,0.12472160356347438,0.6428571428571428,0.9332220367278798
2005,Canada,0.11371237458193978,0.5846153846153846,0.925,0.6757405924739791,0.6179663937260184,0.42538975501113585,0.14285714285714285,0.4874791318864774
2015,Brazil,0.7993311036789297,0.9999999999999999,0.625,0.6068855084067254,0.8683125613839358,0.1581291759465479,0.5,0.6293823038397328
2002,Russia,0.923076923076923,0.14871794871794872,0.04999999999999999,0.5564451561248999,0.2610146994092135,0.6993318485523385,0.14285714285714285,0.7345575959933222
2019,UK,0.6020066889632106,0.8153846153846153,0.65,0.1673338670936749,0.012384571588725034,0.757238307349666,0.0,0.3706176961602671
2003,China,0.9431438127090302,0.20512820512820512,0.9750000000000001,0.8875100080064051,0.7884742621210562,0.1046770601336303,0.8571428571428571,0.7195325542570952
2018,UK,0.8294314381270903,0.7846153846153846,0.07500000000000001,0.052842273819055235,0.020755774531579556,0.5055679287305123,0.8571428571428571,0.676126878130217
2002,Japan,0.6688963210702341,0.7333333333333333,0.55,0.8122497998398719,0.5890606778537821,0.8151447661469934,0.6428571428571428,0.7045075125208681
2018,China,0.5785953177257525,0.30256410256410254,0.75,0.5800640512409928,0.4020738109258347,0.9354120267260579,0.7857142857142857,0.4891485809682804
2019,Japan,0.3511705685618729,0.3282051282051282,0.8,0.621297037630104,0.4954233090870293,0.512249443207127,0.2857142857142857,0.3823038397328882
2006,France,0.1605351170568562,0.7948717948717948,0.42500000000000004,0.46557245796637314,0.9147977446571838,0.9510022271714922,0.07142857142857142,0.22036727879799667
2019,Australia,0.6053511705685619,0.4615384615384615,0.2,0.7477982385908727,0.11645963433894918,0.534521158129176,0.6428571428571428,0.8247078464106844
2008,Japan,0.31772575250836116,0.7333333333333333,0.04999999999999999,0.7277822257806245,0.022591858419628713,0.3919821826280624,0.9285714285714285,0.6076794657762938
2000,China,0.8695652173913043,0.14871794871794872,0.575,0.5368294635708567,0.76972591113527,0.8485523385300668,0.3571428571428571,0.44407345575959933
2007,France,0.9966555183946487,0.8512820512820513,0.44999999999999996,0.5856685348278623,0.9558591385782064,0.4922048997772829,0.8571428571428571,0.9432387312186976
2006,Japan,0.7558528428093646,0.7128205128205128,0.95,0.8907125700560448,0.0427539738392418,0.46993318485523383,0.6428571428571428,0.04674457429048415
2017,Brazil,0.0903010033444816,0.9076923076923076,0.04999999999999999,0.43154523618895113,0.0040869220379445214,0.489977728285078,0.5714285714285714,0.8497495826377295
2007,UK,0.2909698996655518,0.13333333333333333,0.675,0.47117694155324263,0.6677922384904152,0.846325167037862,0.0,0.998330550918197
2000,Australia,0.11036789297658867,0.5948717948717948,0.025000000000000022,0.678142514011209,0.25106852905794125,0.8307349665924276,0.9285714285714285,0.8864774624373957
2010,Japan,0.6521739130434783,0.5999999999999999,0.175,0.04363490792634106,0.10953797780471454,0.4031180400890869,0.8571428571428571,0.8096828046744574
2017,France,0.7692307692307692,0.3538461538461538,0.44999999999999996,0.8738991192954364,0.9160625255420336,0.33184855233853006,0.21428571428571427,0.37395659432387307
2022,South Africa,0.9297658862876254,0.4564102564102564,0.44999999999999996,0.911929543634908,0.6681031663899176,0.489977728285078,1.0,0.23038397328881466
2009,Germany,0.4381270903010034,0.035897435897435895,0.675,0.18654923939151322,0.9072502189897478,0.5723830734966593,0.0,0.7345575959933222
2002,India,0.903010033444816,0.7435897435897435,0.8999999999999999,0.3250600480384307,0.7900605654761185,0.2360801781737194,0.0,0.3038397328881469
2006,Canada,0.8795986622073578,0.5487179487179487,0.65,0.5088070456365092,0.6058481949938304,0.7928730512249444,0.5,0.17529215358931555
2015,India,0.31772575250836116,0.05641025641025641,0.95,0.3971176941553243,0.5810492769244245,0.4855233853006682,0.9285714285714285,0.7863105175292153
2015,South Africa,0.8729096989966555,0.6820512820512821,0.875,0.8126501200960767,0.2546224068229001,0.33184855233853006,0.9285714285714285,0.3121869782971619
2019,India,0.37792642140468224,0.4666666666666666,0.575,0.12850280224179342,0.21002175524259112,0.1046770601336303,0.8571428571428571,0.9148580968280469
2016,South Africa,0.29765886287625415,0.035897435897435895,0.825,0.3610888710968775,0.34070888897013485,0.2360801781737194,0.9285714285714285,0.8397328881469115
2001,USA,0.6521739130434783,0.9692307692307691,0.65,0.6164931945556444,0.15134196773669445,0.9487750556792873,0.7142857142857142,0.8480801335559265
2000,South Africa,0.3311036789297659,0.9487179487179487,0.07500000000000001,0.7998398718975179,0.09184616431849607,0.3028953229398664,1.0,0.7712854757929882
2015,South Africa,0.6321070234113711,0.5128205128205128,0.75,0.7261809447558046,0.6974301947943664,0.1670378619153675,0.07142857142857142,0.8814691151919867
2011,Mexico,0.6120401337792643,0.09230769230769229,0.09999999999999998,0.9907926341072857,0.626896353696555,0.4587973273942093,0.0,0.8046744574290483
2004,South Africa,0.5652173913043478,0.7538461538461537,0.6,0.058446757405924726,0.6784289161957557,0.3051224944320713,0.7142857142857142,0.6026711185308848
2004,Brazil,0.3812709030100334,0.4923076923076922,0.7,0.45636509207365894,0.4865006846473981,0.0334075723830735,0.5,0.2938230383973289
2022,Germany,0.5518394648829431,0.30256410256410254,0.07500000000000001,0.33947157726180943,0.17591363075721494,0.3207126948775056,0.21428571428571427,0.8881469115191987
2008,Russia,0.5986622073578595,0.4923076923076922,0.22499999999999998,0.14611689351481186,0.18983527202326794,0.5434298440979956,0.14285714285714285,0.8397328881469115
2008,Japan,0.5484949832775919,0.523076923076923,0.925,0.4355484387510008,0.16642458864447673,0.5501113585746102,0.8571428571428571,0.4724540901502504
2002,Canada,0.4448160535117057,0.5641025641025641,0.625,0.8154523618895115,0.9928104569965994,0.3541202672605791,0.7857142857142857,0.03672787979966613
2018,Australia,0.013377926421404673,0.44102564102564096,0.25,0.06925540432345875,0.957913942720744,0.44543429844098004,0.21428571428571427,0.6377295492487478
2015,Germany,0.5886287625418061,0.6051282051282051,0.7,0.7417934347477982,0.03697632998791259,0.9643652561247216,0.9285714285714285,0.048414023372287146
2015,China,0.1705685618729097,0.9179487179487178,0.6,0.23458767013610884,0.8947077522692989,0.3763919821826281,0.7142857142857142,0.9265442404006676
2002,Russia,0.6454849498327759,0.36410256410256403,0.5,0.19735788630904724,0.006567667109017146,0.25612472160356353,0.2857142857142857,0.9616026711185308
2019,USA,0.7625418060200668,0.7282051282051282,0.9750000000000001,0.454763811048839,0.46302829266687295,0.2427616926503341,0.0,0.18864774624373953
2023,USA,0.5016722408026756,0.8923076923076921,0.675,0.7137710168134508,0.9379432343475506,0.45657015590200445,1.0,0.676126878130217
2021,Indonesia,0.5451505016722408,0.4564102564102564,0.375,0.4679743795036029,0.35277289190144195,0.7594654788418709,0.9285714285714285,0.09015025041736224
2023,UK,0.9531772575250835,0.44102564102564096,0.8,0.013210568454763816,0.5920083785212491,0.2048997772828508,0.7142857142857142,0.7295492487479132
2000,South Africa,0.8494983277591973,0.5999999999999999,0.875,0.39911929543634905,0.5395932434979094,0.7082405345211581,0.0,0.345575959933222
2023,Germany,0.9163879598662207,0.5897435897435898,0.125,0.532826261008807,0.39594779071916497,0.020044543429844117,0.14285714285714285,0.681135225375626
2019,France,0.8160535117056855,0.805128205128205,0.2,0.41473178542834266,0.0387476622597439,0.41870824053452116,0.3571428571428571,0.37228714524207007
2010,Mexico,0.11036789297658867,0.4769230769230769,0.22499999999999998,0.1489191353082466,0.9162311810313416,0.7750556792873051,0.0,0.1435726210350584
2016,India,0.1505016722408027,0.9948717948717948,0.7,0.5804643714971978,0.6619945437573288,0.3363028953229399,0.9285714285714285,0.40567612687813015
2007,China,0.5284280936454849,0.061538461538461535,0.6,0.7005604483586869,0.8613284591781852,0.5634743875278396,0.7142857142857142,0.11185308848080133
2003,USA,0.24749163879598662,0.005128205128205127,0.625,0.9123298638911128,0.6189180154066416,0.2026726057906459,0.7857142857142857,0.5759599332220368
2005,Canada,0.4782608695652174,0.641025641025641,0.95,0.28142514011208963,0.6992941753741581,0.7416481069042317,1.0,0.04006677796327213
2007,USA,0.3946488294314381,0.2974358974358974,0.7749999999999999,0.22457966373098479,0.027507355981541824,0.051224944320712715,0.07142857142857142,0.5258764607679466
2019,Australia,0.5518394648829431,0.24102564102564103,0.125,0.7493995196156925,0.510349597278779,0.8530066815144766,1.0,0.8864774624373957
2002,Japan,0.7491638795986622,0.31282051282051276,0.35,0.8494795836669335,0.23020427034231966,0.1959910913140312,0.7857142857142857,0.8380634390651085
2015,USA,0.7190635451505016,0.2564102564102564,0.42500000000000004,0.17493995196156922,0.9861576543804751,0.8730512249443206,0.9285714285714285,0.8831385642737897
2002,Australia,0.5217391304347826,0.03076923076923077,0.4,0.7534027221777422,0.020105503149447503,0.35189309576837413,0.42857142857142855,0.9215358931552586
2017,Germany,0.826086956521739,0.9692307692307691,0.675,0.7918334667734187,0.5503566491203532,0.7216035634743876,0.9285714285714285,0.10350584307178634
2013,Germany,0.43143812709030094,0.2205128205128205,0.8999999999999999,0.2790232185748599,0.15986326952204208,0.3184855233853007,0.9285714285714285,0.12687813021702837
2017,Mexico,0.8996655518394648,0.7333333333333333,0.30000000000000004,0.5248198558847077,0.7833440289311673,0.9064587973273941,0.0,0.5559265442404007
2001,UK,0.07023411371237456,0.764102564102564,0.55,0.6253002401921537,0.6443946795469699,0.12472160356347438,0.8571428571428571,0.8931552587646077
2021,Indonesia,0.9565217391304347,0.9282051282051282,0.8,0.2762209767814251,0.6318921114831724,0.17594654788418712,0.9285714285714285,0.9749582637729548
2002,Russia,0.6555183946488294,0.03076923076923077,0.42500000000000004,0.9203362690152121,0.15275401545102948,0.4922048997772829,1.0,0.04507512520868115
2015,USA,0.3812709030100334,0.8717948717948717,0.175,0.47998398718975177,0.06452044544088113,0.08017817371937637,0.42857142857142855,0.3539232053422371
2008,Canada,0.19732441471571904,0.5282051282051282,0.475,0.9831865492393914,0.29614780877888175,0.19376391982182634,1.0,0.21202003338898162
2003,USA,0.48160535117056846,0.6307692307692307,0.04999999999999999,0.6537229783827061,0.3823115052655684,0.9443207126948776,0.21428571428571427,0.7562604340567612
2000,Indonesia,0.19397993311036787,0.6461538461538461,0.95,0.6533226581265011,0.6776402831076562,0.9755011135857461,0.6428571428571428,0.6393989983305509
2003,Argentina,0.16722408026755853,0.8205128205128205,0.07500000000000001,0.05004003202562049,0.86680573812227,0.3741648106904231,0.9285714285714285,0.11853088480801333
2000,Canada,0.6187290969899665,0.3333333333333333,0.44999999999999996,0.6024819855884708,0.4170303577340124,0.9220489977728286,0.3571428571428571,0.4824707846410684
2013,Brazil,0.5250836120401338,0.7333333333333333,0.525,0.47638110488390717,0.566192731897415,0.5434298440979956,0.9285714285714285,0.6844741235392321
2020,South Africa,0.6722408026755853,0.5282051282051282,0.9750000000000001,0.11689351481184948,0.8176201909729575,0.267260579064588,0.5,0.7779632721202003
2015,Russia,0.9331103678929765,0.7948717948717948,0.175,0.5464371497197757,0.11942189267287628,0.7015590200445435,0.5714285714285714,0.018363939899833037
2019,Brazil,0.5351170568561873,0.9897435897435897,0.125,0.40752602081665334,0.24226199992702221,0.6592427616926504,0.3571428571428571,0.8898163606010017
2023,Argentina,0.5819397993311036,0.2,0.0,0.9431545236188952,0.06543200913720791,0.9888641425389755,0.7857142857142857,0.5692821368948248
2007,Argentina,0.0903010033444816,0.9948717948717948,0.15000000000000002,0.16693354683746994,0.14314605749964476,0.26280623608017817,0.7142857142857142,0.8113522537562604
2006,Indonesia,0.7190635451505016,0.09230769230769229,0.2,0.17694155324259406,0.8441823134512159,0.6703786191536749,0.8571428571428571,0.8080133555926544
2002,USA,0.4013377926421404,0.0,0.625,0.2734187349879904,0.058038231058877274,0.0489977728285078,1.0,0.18864774624373953
2016,Indonesia,0.9799331103678929,0.04615384615384615,0.22499999999999998,0.9135308246597278,0.41247652316119926,0.111358574610245,0.9285714285714285,0.10851419031719534
2000,Indonesia,0.826086956521739,0.3435897435897436,0.025000000000000022,0.5848678943154524,0.5800411183313057,0.002227171492204902,0.5714285714285714,0.7212020033388981
2015,Argentina,0.5250836120401338,0.6307692307692307,0.825,0.9047237790232185,0.32451342690022017,1.0,0.21428571428571427,0.15525876460767946
2011,Russia,0.12374581939799328,0.06666666666666668,0.375,0.03322658126501199,0.08164559652098814,0.801781737193764,0.3571428571428571,0.8497495826377295
2018,Brazil,0.862876254180602,0.005128205128205127,0.35,0.7069655724579663,0.892791230168906,0.7861915367483296,0.5,0.7262103505843072
2021,India,0.8026755852842808,0.9384615384615385,0.30000000000000004,0.03322658126501199,0.8719734865133619,0.5077951002227171,0.5714285714285714,0.8414023372287145
2022,USA,0.18394648829431437,0.8205128205128205,0.9750000000000001,0.7778222578062449,0.18900350564024385,0.2984409799554566,0.14285714285714285,0.29716193656093487
2021,Argentina,0.29765886287625415,0.8102564102564103,0.175,0.8450760608486789,0.03049693398276678,0.1492204899777283,0.07142857142857142,0.3155258764607679
2013,Brazil,0.7959866220735786,0.8820512820512819,0.8999999999999999,0.6677341873498799,0.34312460683122503,0.2828507795100223,0.3571428571428571,0.6711185308848079
2005,UK,0.18729096989966554,0.7025641025641025,0.7749999999999999,0.26461168935148116,0.8053564866276859,0.3741648106904231,0.21428571428571427,0.03005008347245408
2005,India,0.9197324414715718,0.10256410256410256,0.07500000000000001,0.2502001601281024,0.3356382708741381,0.755011135857461,0.0,0.7262103505843072
2012,India,0.4247491638795986,0.4,0.9750000000000001,0.024819855884707753,0.20902935142634724,0.5389755011135858,0.5,0.8347245409015025
2018,Germany,0.08695652173913043,0.7230769230769231,0.275,0.36709367493995193,0.8981483308539487,0.0757238307349666,0.5714285714285714,0.41402337228714525
2021,Mexico,0.8193979933110368,0.28205128205128205,0.09999999999999998,0.5500400320256205,0.10764868494241549,0.015590200445434313,0.9285714285714285,0.7646076794657762
2007,USA,0.3745819397993311,0.6871794871794872,0.825,0.4723779023218575,0.771398763133175,0.1002227171492205,0.5714285714285714,0.1736227045075125
2001,India,0.5284280936454849,0.02564102564102564,0.7,0.644915932746197,0.027855963433737026,0.4097995545657016,0.07142857142857142,0.32053422370617696
2020,Argentina,0.11371237458193978,0.30769230769230765,0.625,0.19575660528422736,0.877177870215148,0.9331848552338531,0.5714285714285714,0.9749582637729548
2000,Germany,0.0033444816053511406,0.5487179487179487,0.15000000000000002,0.7514011208967173,0.3527886753860007,0.6369710467706015,0.42857142857142855,0.986644407345576
2014,Brazil,0.6387959866220736,0.6307692307692307,0.475,0.7762209767814251,0.1745203399257893,0.801781737193764,0.2857142857142857,0.5125208681135225
2000,UK,0.5183946488294314,0.5794871794871795,0.7749999999999999,0.1244995996797438,0.025706234463912875,0.4654788418708241,0.42857142857142855,0.9348914858096826
2004,Australia,0.5953177257525083,0.6974358974358974,0.30000000000000004,0.36709367493995193,0.1537775254780658,0.3608017817371938,0.8571428571428571,0.5225375626043405
2015,USA,0.7959866220735786,0.005128205128205127,0.30000000000000004,0.7530024019215372,0.1439054711894702,0.10690423162583519,0.5714285714285714,0.2904841402337229
2018,Russia,0.648829431438127,0.10256410256410256,0.0,0.32465972778222574,0.8571555116949354,0.8752783964365256,0.5,0.2654424040066778
2003,Indonesia,0.1739130434782608,0.8666666666666666,0.175,0.5956765412329864,0.8079181701424927,0.7817371937639199,0.3571428571428571,0.9298831385642736
2002,Canada,0.3612040133779264,0.6820512820512821,0.875,0.5304243394715773,0.4383102685442914,0.1670378619153675,0.8571428571428571,0.1702838063439065
2016,Canada,0.9096989966555183,0.11282051282051284,0.44999999999999996,0.2714171337069655,0.24416210482073622,0.512249443207127,0.21428571428571427,0.5792988313856426
2016,Brazil,0.7725752508361204,0.8410256410256409,0.9750000000000001,0.1733386709367494,0.9978224224238037,0.4855233853006682,0.8571428571428571,0.5542570951585976
2011,France,0.5585284280936454,0.24102564102564103,0.4,0.27221777421937543,0.869041331056678,0.623608017817372,1.0,0.7395659432387311
2013,France,0.2575250836120401,0.4769230769230769,0.725,0.4631705364291433,0.8581233331215328,0.9465478841870825,0.0,0.4991652754590985
2020,Brazil,0.3043478260869565,0.14358974358974358,0.275,0.4291433146517214,0.9957162229149408,0.579064587973274,0.3571428571428571,0.2704507512520868
2005,Argentina,0.7357859531772575,0.7076923076923077,0.375,0.5820656525220176,0.6423299274742998,0.5389755011135858,0.14285714285714285,0.1686143572621035
2002,India,0.8528428093645485,0.6666666666666666,0.2,0.9551641313050441,0.2681973453915787,0.0489977728285078,0.3571428571428571,0.6193656093489148
2008,Mexico,0.6722408026755853,0.21025641025641023,0.35,0.9579663730984787,0.1675219484704224,0.060133630289532294,0.3571428571428571,0.7178631051752922
2004,USA,0.8127090301003345,0.8615384615384615,0.55,0.5480384307445957,0.9863029669343849,0.18485523385300673,0.9285714285714285,0.5692821368948248
2023,Canada,0.7692307692307692,0.4,1.0,0.25900720576461167,0.24019263811802438,0.031180400890868612,0.21428571428571427,0.7378964941569282
2016,Canada,0.1505016722408027,0.29230769230769227,0.675,0.0972778222578062,0.25261600598834244,0.7438752783964365,0.07142857142857142,0.14023372287145242
2013,Mexico,0.4247491638795986,0.15384615384615385,0.2,0.8626901521216974,0.47439519193606444,0.7216035634743876,1.0,0.8814691151919867
2020,India,0.1538461538461538,0.26666666666666666,0.04999999999999999,0.11769415532425939,0.7070623497347426,0.133630289532294,0.5714285714285714,0.5809682804674456
2002,Canada,0.23745819397993306,0.020512820512820516,0.125,0.8638911128903122,0.030333280807362722,0.8351893095768375,0.07142857142857142,0.12520868113522537
2000,Indonesia,0.8729096989966555,0.5846153846153846,0.575,0.644915932746197,0.19506266062747524,0.15367483296213813,0.14285714285714285,0.46076794657762943
2019,Russia,0.4749163879598661,0.8410256410256409,0.7749999999999999,0.9563650920736588,0.795808616011592,0.3006681514476615,0.6428571428571428,0.8447412353923205
2020,USA,0.5384615384615384,0.5487179487179487,0.95,0.8594875900720576,0.22722406755293498,0.24721603563474387,0.0,0.8981636060100167
2022,Japan,0.1806020066889632,0.2205128205128205,0.025000000000000022,0.6509207365892714,0.9735580486038626,0.3719376391982183,0.42857142857142855,0.26377295492487474
2000,Canada,0.31438127090301005,0.035897435897435895,0.525,0.010408326661329043,0.3536919963886136,0.2538975501113586,1.0,0.7111853088480802
2002,Brazil,0.23076923076923078,0.2153846153846154,0.475,0.7942353883106484,0.2661630040860608,0.48775055679287305,0.0,0.09849749582637729
2017,Russia,0.20735785953177255,0.41538461538461535,0.65,0.6240992794235388,0.9327543944211634,0.4053452115812918,0.7142857142857142,0.03171953255425708
2009,Canada,0.6387959866220736,0.7589743589743589,0.55,0.022417934347477964,0.6542925449140792,0.9866369710467706,0.5714285714285714,0.5592654424040067
2021,South Africa,0.2575250836120401,0.18974358974358976,0.675,0.6084867894315452,0.7955575027243842,0.0534521158129176,0.7142857142857142,0.6944908180300501
2002,UK,0.6354515050167223,0.717948717948718,0.65,0.11809447558046435,0.21649501354493833,0.1403118040089087,0.7142857142857142,0.7946577629382304
2007,Indonesia,0.06020066889632106,0.8666666666666666,0.125,0.8726981585268214,0.9048968168979041,0.051224944320712715,0.0,0.33889816360601
2013,Russia,0.14381270903010035,0.4564102564102564,0.8,0.9187349879903923,0.017151707840707624,0.6258351893095769,0.2857142857142857,0.005008347245409023
2023,Germany,0.27424749163879597,0.8205128205128205,0.125,0.3602882305844676,0.38406450839897904,0.0534521158129176,0.42857142857142855,0.4791318864774624
2017,Japan,0.5986622073578595,0.5538461538461539,0.7,0.7858286629303443,0.9557612238456511,0.8351893095768375,0.14285714285714285,0.01502504173622704
2014,UK,0.6789297658862876,0.6358974358974359,0.42500000000000004,0.4391513210568455,0.5520238385276267,0.5100222717149221,0.5714285714285714,0.09015025041736224
2021,China,0.4448160535117057,0.5282051282051282,0.525,0.6709367493995196,0.27959858622752803,0.5256124721603563,0.5,0.325542570951586
2022,Brazil,0.4481605351170568,0.4615384615384615,0.8999999999999999,0.47638110488390717,0.21442266972528473,0.5612472160356348,0.8571428571428571,0.43572621035058434
2001,Brazil,0.725752508361204,0.23589743589743586,0.8999999999999999,0.30784627702161727,0.4957469997050616,0.16926503340757237,1.0,0.27879799666110183
2009,USA,0.01672240802675584,0.30256410256410254,0.825,0.61048839071257,0.33776552316292313,0.1959910913140312,0.14285714285714285,0.5809682804674456
2001,Mexico,0.3411371237458194,0.29230769230769227,0.5,0.5512409927942353,0.113806439340461,0.3162583518930958,1.0,0.05342237061769617
2016,UK,0.822742474916388,0.5641025641025641,0.725,0.4991993594875901,0.8864593184539503,0.5924276169265034,0.2857142857142857,0.1435726210350584
